"","SEGMENT","STATE","ORI","INCNUM","INCDATE","B1006","B1007","B1009","B1010","B1011","B2005","B2006","B3024","V1006","V1007","V20061","V20071","V20111","V20171","V40181","V40191","V40201","V40221","V40261","V40311","V40321","V50071","V50081","V50091","V60081","agemax","targ1","target","time.arrest","VNumVG","VNumOG","V40181G","V50071G","B2005G","V40321G","V1007G"
"96",1,6,"CTCSP0000","8I0BKMR--F N",20100411,20030101,"CONNECTICUT STATE POLICE      ",81,1,1,545928,300,900,0,20,100,1,13,1,14,0,1,1,1,1,14,32,1,1,20101201,14,2,1,33.4,"Single Victim","Single Offender","11-15","30-40","Pop >500K","Known","Night"
"97",1,6,"CTCSP0000","8I0BRW3HTC N",20100204,20030101,"CONNECTICUT STATE POLICE      ",81,1,1,545928,300,900,0,18,100,1,20,1,1,0,NA,1,1,2,5,33,0,NA,20100204,1,0,0,0,"Single Victim","Multiple Offenders","0-5","30-40","Pop >500K","Parent","Afternoon"
"98",1,6,"CTCSP0000","8I0BSORCQC N",20100923,20030101,"CONNECTICUT STATE POLICE      ",81,1,1,545928,300,900,0,11,100,1,20,1,0.5,0,1,1,1,3,5,27,1,1,20101028,0.5,0,0,5,"Single Victim","Multiple Offenders","0-5","20-30","Pop >500K","Parent","Morning"
"99",1,8,"DCMTP0000","P9103G45B72T",20100731,20000101,"METRO TRANSIT POLICE          ",70,5,3,0,NA,NA,1,11,100,1,1,400,14,0,2,0,1,1,25,19,1,2,NA,14,2,1,NA,"Single Victim","Single Offender","11-15","<20",NA,"Stranger","Morning"
"100",1,8,"DCMTP0000","Z81J2NY4B6X9",20100528,20000101,"METRO TRANSIT POLICE          ",70,5,3,0,NA,NA,1,22,100,1,1,400,15,0,1,0,1,1,25,37,1,1,NA,15,2,1,NA,"Single Victim","Single Offender","11-15","30-40",NA,"Stranger","Night"
"101",1,7,"DE0010100","5W1H0-KPU21A",20100707,20010101,"DOVER                         ",40,5,3,37113,1,1,1,8,100,1,25,1,14,1,1,0,1,1,5,46,0,1,NA,14,0,0,NA,"Single Victim","Single Offender","11-15","40-50","Pop 25-100K","Parent","Morning"
"102",1,7,"DE0010100","5W1H05FLLN1A",20101207,20010101,"DOVER                         ",40,5,3,37113,1,1,1,18,100,1,20,1,9,1,1,1,1,1,12,28,0,1,NA,9,0,0,NA,"Multiple Victims","Single Offender","6-10","20-30","Pop 25-100K","Family","Afternoon"
"103",1,7,"DE0010100","5W1H0K72621A",20100809,20010101,"DOVER                         ",40,5,3,37113,1,1,1,17,100,1,25,1,6,1,2,0,1,1,5,38,0,2,20100811,6,0,0,0.3,"Multiple Victims","Single Offender","6-10","30-40","Pop 25-100K","Parent","Afternoon"
"104",1,7,"DE0010100","5W1H0UOP9N1A",20100128,20010101,"DOVER                         ",40,5,3,37113,1,1,1,9,100,1,20,1,3,1,2,0,1,1,5,34,0,2,20100303,3,0,0,4.9,"Multiple Victims","Single Offender","0-5","30-40","Pop 25-100K","Parent","Morning"
"105",1,7,"DE0010300","5N1H0UH2ZY1A",20100315,20010101,"SMYRNA                        ",50,5,3,9148,1,1,1,8,100,1,20,400,10,0,1,0,1,1,14,19,1,1,20100328,10,2,1,1.9,"Multiple Victims","Single Offender","6-10","<20","Pop <25K","Known","Morning"
"106",1,7,"DE0020200","3K1H0UHP741A",20100414,20071001,"MIDDLETOWN                    ",50,5,3,13710,2,3,1,5,100,1,20,1,15,0,1,1,1,1,5,32,0,1,20100518,15,0,0,4.9,"Single Victim","Single Offender","11-15","30-40","Pop <25K","Parent","Early"
"107",1,7,"DE0020300","381H0-Z3941A",20100221,20010101,"NEW CASTLE COUNTY P DEPT      ",91,5,3,408083,2,3,1,3,100,1,20,400,13,0,2,0,1,1,14,22,1,2,NA,13,2,1,NA,"Single Victim","Single Offender","11-15","20-30","Pop 100-500K","Known","Early"
"108",1,7,"DE0020300","381H0HKN621A",20100829,20010101,"NEW CASTLE COUNTY P DEPT      ",91,5,3,408083,2,3,1,14,100,1,20,400,4,1,2,1,1,1,5,28,1,2,NA,6,1,0,NA,"Multiple Victims","Single Offender","0-5","20-30","Pop 100-500K","Parent","Afternoon"
"109",1,7,"DE0020300","381H0HOUUX1A",20100818,20010101,"NEW CASTLE COUNTY P DEPT      ",91,5,3,408083,2,3,1,17,100,1,20,1,5,0,1,1,1,1,14,23,0,1,20100818,5,0,0,0,"Single Victim","Single Offender","0-5","20-30","Pop 100-500K","Known","Afternoon"
"110",1,7,"DE0020500","3A1H0UX3ZY1A",20100215,20010101,"NEWARK                        ",40,5,3,30543,2,3,1,8,100,1,20,400,10,0,2,0,1,1,11,16,1,2,20100309,10,2,1,3.1,"Single Victim","Single Offender","6-10","<20","Pop 25-100K","Family","Morning"
"111",1,7,"DE0020600","3W1H05KL8C1A",20100507,20010101,"WILMINGTON                    ",30,5,3,73270,2,3,1,22,100,0,13,NA,14,0,1,1,2,1,NA,30,1,2,NA,14,1,0,NA,"Single Victim","Multiple Offenders","11-15","20-30","Pop 25-100K",NA,"Night"
"112",1,7,"DE0020600","3W1H0OOZ6X1A",20100907,20010101,"WILMINGTON                    ",30,5,3,73270,2,3,1,19,100,1,20,400,5,0,2,1,1,1,19,23,0,2,20110630,5,1,0,42.3,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Known","Night"
"113",1,7,"DE0020600","3W1H0OXUJ21A",20100914,20010101,"WILMINGTON                    ",30,5,3,73270,2,3,1,18,100,1,20,NA,9,1,2,1,1,1,14,23,1,1,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop 25-100K","Known","Afternoon"
"114",1,7,"DE0020600","3W1H0UFZS61A",20100105,20010101,"WILMINGTON                    ",30,5,3,73270,2,3,1,8,100,1,20,NA,3,0,2,1,1,1,5,26,0,1,NA,6,0,0,NA,"Multiple Victims","Single Offender","0-5","20-30","Pop 25-100K","Parent","Morning"
"115",1,7,"DE0020600","CA1M1VQ3FU I",20101230,20010101,"WILMINGTON                    ",30,5,3,73270,2,3,1,9,100,1,20,400,12,0,2,1,2,1,NA,42,1,1,NA,12,2,1,NA,"Single Victim","Multiple Offenders","11-15","40-50","Pop 25-100K",NA,"Morning"
"116",1,7,"DE0020700","3H1H0U8 S71A",20101110,20010101,"ELSMERE                       ",60,5,3,5726,2,3,1,11,100,1,20,400,15,0,2,1,1,1,15,16,1,2,NA,15,2,1,NA,"Single Victim","Single Offender","11-15","<20","Pop <25K","Known","Morning"
"117",1,7,"DE0020700","3H1H0UFP721A",20100404,20010101,"ELSMERE                       ",60,5,3,5726,2,3,1,23,100,1,20,850,8,0,1,0,2,1,12,16,1,1,20101217,8,2,1,36.7,"Single Victim","Single Offender","6-10","<20","Pop <25K","Family","Night"
"118",1,7,"DE0020700","3H1H0UXLSN1A",20101009,20010101,"ELSMERE                       ",60,5,3,5726,2,3,1,20,100,0,50,400,14,0,1,1,1,1,NA,27,1,1,NA,14,2,1,NA,"Single Victim","Single Offender","11-15","20-30","Pop <25K",NA,"Night"
"119",1,7,"DE0020800","321H0U7N941A",20100412,20010101,"NEWPORT                       ",70,5,3,1138,2,3,1,0,100,1,20,400,15,1,1,0,2,1,19,47,1,1,NA,15,2,1,NA,"Single Victim","Single Offender","11-15","40-50","Pop <25K","Known","Night"
"120",1,7,"DE0030400","7X1H0U7 I61A",20100218,20010101,"LEWES                         ",60,5,3,3222,3,5,1,12,100,1,20,400,4,0,2,0,1,1,17,42,1,2,20100322,4,2,1,4.6,"Single Victim","Single Offender","0-5","40-50","Pop <25K","Known","Morning"
"121",1,7,"DE0030500","5A1H0-7UI71A",20101025,20010101,"MILFORD                       ",60,5,3,5110,3,5,1,12,100,1,20,400,7,0,1,1,1,1,19,56,1,1,NA,11,2,1,NA,"Multiple Victims","Single Offender","6-10",">50","Pop <25K","Known","Morning"
"122",1,7,"DE0030500","5A1H0UHP671A",20100405,20010101,"MILFORD                       ",60,5,3,5110,3,5,1,11,100,1,25,400,7,0,1,1,1,1,5,40,1,1,NA,7,1,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop <25K","Parent","Morning"
"123",1,7,"DE0030800","7A1H0UF3961A",20100218,20010101,"SEAFORD                       ",60,5,3,7403,3,5,1,8,100,1,20,400,6,0,2,1,1,1,14,42,1,2,20100322,6,2,1,4.6,"Single Victim","Single Offender","6-10","40-50","Pop <25K","Known","Morning"
"124",1,7,"DE0030800","7A1H0UXU861A",20100717,20010101,"SEAFORD                       ",60,5,3,7403,3,5,1,16,100,1,20,400,11,0,2,1,1,1,25,39,1,2,20100724,11,2,1,1,"Single Victim","Single Offender","11-15","30-40","Pop <25K","Stranger","Afternoon"
"125",1,7,"DE0031700","8H1H0UO2JG1A",20101018,20010101,"OCEAN VIEW                    ",70,5,3,1178,3,5,1,23,100,1,20,1,2,1,1,1,1,1,5,24,0,1,NA,2,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop <25K","Parent","Night"
"126",1,7,"DE301SP00","091H0-P39Y1A",20100622,20010101,"SP: KENT COUNTY               ",92,5,3,100955,1,1,1,10,100,1,20,1,12,0,1,1,1,1,5,49,1,1,NA,12,0,0,NA,"Single Victim","Single Offender","11-15","40-50","Pop 100-500K","Parent","Morning"
"127",1,7,"DE301SP00","091H0-RVIG1A",20100528,20010101,"SP: KENT COUNTY               ",92,5,3,100955,1,1,1,22,100,1,13,400,14,0,2,1,1,1,14,20,1,2,20100603,14,2,1,0.9,"Single Victim","Single Offender","11-15","<20","Pop 100-500K","Known","Night"
"128",1,7,"DE301SP00","091H0-XVZN1A",20100516,20010101,"SP: KENT COUNTY               ",92,5,3,100955,1,1,1,17,100,0,13,1,6,0,2,1,1,1,NA,40,1,NA,NA,6,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop 100-500K",NA,"Afternoon"
"129",1,7,"DE301SP00","091H05ZL6G1A",20101210,20010101,"SP: KENT COUNTY               ",92,5,3,100955,1,1,1,0,100,1,20,1,2,0,1,0,1,1,12,17,1,1,20101230,2,0,0,2.9,"Single Victim","Single Offender","0-5","<20","Pop 100-500K","Family","Night"
"130",1,7,"DE301SP00","091H0KZVL71A",20100906,20010101,"SP: KENT COUNTY               ",92,5,3,100955,1,1,1,17,100,1,20,1,2,1,1,1,1,1,19,20,0,1,20100907,2,0,0,0.1,"Single Victim","Single Offender","0-5","<20","Pop 100-500K","Known","Afternoon"
"131",1,7,"DE301SP00","091H0U7VZ61A",20100107,20010101,"SP: KENT COUNTY               ",92,5,3,100955,1,1,1,0,100,1,20,1,11,1,1,1,1,1,5,43,0,1,20100125,11,0,0,2.6,"Single Victim","Single Offender","11-15","40-50","Pop 100-500K","Parent","Night"
"132",1,7,"DE301SP00","091H0UOLJX1A",20100128,20010101,"SP: KENT COUNTY               ",92,5,3,100955,1,1,1,17,100,1,20,NA,4,0,NA,1,1,1,5,22,0,1,20100128,4,0,0,0,"Single Victim","Single Offender","0-5","20-30","Pop 100-500K","Parent","Afternoon"
"133",1,7,"DE302SP00","081H0UFU7G1A",20100108,20010101,"SP: NEW CASTLE COUNTY         ",94,5,3,0,2,3,1,0,100,1,20,400,1,1,1,1,1,1,5,37,1,1,20100108,1,1,0,0,"Single Victim","Single Offender","0-5","30-40",NA,"Parent","Night"
"134",1,7,"DE302SP00","0X1H0-PP7G1A",20100307,20010101,"SP: NEW CASTLE COUNTY         ",94,5,3,0,2,3,1,15,100,1,25,1,2,1,2,0,1,1,12,21,1,2,20100307,2,0,0,0,"Single Victim","Single Offender","0-5","20-30",NA,"Family","Afternoon"
"135",1,7,"DE302SP00","191M1V9UNJ I",20101219,20010101,"SP: NEW CASTLE COUNTY         ",94,5,3,0,2,3,1,19,100,1,14,400,11,0,1,1,1,1,12,31,1,1,20101220,11,2,1,0.1,"Single Victim","Single Offender","11-15","30-40",NA,"Family","Night"
"136",1,7,"DE302SP00","1I1M1-9GT3 I",20101118,20010101,"SP: NEW CASTLE COUNTY         ",94,5,3,0,2,3,1,18,100,1,25,400,14,0,1,0,1,1,14,43,1,1,20101129,14,2,1,1.6,"Single Victim","Single Offender","11-15","40-50",NA,"Known","Afternoon"
"137",1,7,"DE303SP00","021H0-RO771A",20100409,20010101,"SP: SUSSEX COUNTY             ",81,5,3,153107,3,5,1,19,100,1,20,400,1,0,1,1,1,1,5,18,0,1,20100409,1,1,0,0,"Single Victim","Single Offender","0-5","<20","Pop 100-500K","Parent","Night"
"138",1,7,"DE303SP00","021H0-RV6G1A",20100408,20010101,"SP: SUSSEX COUNTY             ",81,5,3,153107,3,5,1,8,100,1,20,400,13,0,1,1,1,1,5,39,1,1,20100409,13,2,1,0.1,"Single Victim","Single Offender","11-15","30-40","Pop 100-500K","Parent","Morning"
"139",1,7,"DE303SP00","021H02KPZ41A",20101102,20010101,"SP: SUSSEX COUNTY             ",81,5,3,153107,3,5,1,7,100,1,20,NA,3,1,2,1,1,1,NA,24,0,2,20110216,3,0,0,15.1,"Single Victim","Single Offender","0-5","20-30","Pop 100-500K",NA,"Morning"
"140",1,7,"DE303SP00","021H02PVZG1A",20101115,20010101,"SP: SUSSEX COUNTY             ",81,5,3,153107,3,5,1,8,100,1,20,400,7,1,1,1,1,1,5,37,0,1,NA,7,1,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop 100-500K","Parent","Morning"
"141",1,7,"DE303SP00","021H0KKPUY1A",20100605,20010101,"SP: SUSSEX COUNTY             ",81,5,3,153107,3,5,1,18,100,1,13,200,14,0,2,1,1,1,25,42,1,2,20100605,14,2,1,0,"Single Victim","Single Offender","11-15","40-50","Pop 100-500K","Stranger","Afternoon"
"142",1,7,"DE303SP00","0H1H06ZNLY1A",20100915,20010101,"SP: SUSSEX COUNTY             ",81,5,3,153107,3,5,1,7,100,0,20,NA,8,1,1,1,1,1,NA,25,1,1,NA,8,0,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop 100-500K",NA,"Morning"
"143",1,7,"DE303SP00","0K1H0K7O661A",20100502,20010101,"SP: SUSSEX COUNTY             ",81,5,3,153107,3,5,1,23,100,1,20,1,9,1,1,0,1,1,7,62,1,1,NA,9,0,0,NA,"Multiple Victims","Single Offender","6-10",">50","Pop 100-500K","Family","Night"
"144",1,14,"IA0070000","8I0QSWTV72 N",20100501,19920101,"BLACK HAWK                    ",93,4,2,18915,7,13,0,0,100,1,20,1,12,0,1,1,1,1,25,19,1,1,NA,12,0,0,NA,"Single Victim","Single Offender","11-15","<20","Pop <25K","Stranger","Night"
"145",1,14,"IA0250400","5F19-285JRVS",20100613,19920101,"WAUKEE                        ",50,4,2,14091,25,49,0,1,100,1,13,1,13,1,1,1,1,1,25,18,1,1,20100615,13,0,0,0.3,"Multiple Victims","Single Offender","11-15","<20","Pop <25K","Stranger","Night"
"146",1,14,"IA0250400","5F19-2A8WRVS",20100613,19920101,"WAUKEE                        ",50,4,2,14091,25,49,0,1,100,1,13,1,13,1,1,1,1,1,25,21,1,1,20100615,13,2,1,0.3,"Multiple Victims","Single Offender","11-15","20-30","Pop <25K","Stranger","Night"
"147",1,14,"IA0290000","PN06AVTCG2 N",20100611,19920123,"DES MOINES                    ",83,4,2,12298,29,57,0,11,100,1,20,400,7,0,1,0,1,1,16,16,1,1,20100611,7,2,1,0,"Single Victim","Single Offender","6-10","<20","Pop <25K","Known","Morning"
"148",1,14,"IA0310100","0W1M0U83LG2A",20101016,19941201,"DUBUQUE                       ",30,4,2,57744,31,61,0,19,100,1,20,400,13,0,1,1,2,1,14,19,1,1,20101026,13,2,1,1.4,"Single Victim","Single Offender","11-15","<20","Pop 25-100K","Known","Night"
"149",1,14,"IA0510100","P11H05RPUD1A",20100512,19920101,"FAIRFIELD                     ",60,4,2,9251,51,101,0,17,100,1,20,400,2,0,1,1,1,1,7,46,0,1,20100512,2,1,0,0,"Single Victim","Single Offender","0-5","40-50","Pop <25K","Family","Afternoon"
"150",1,14,"IA0520500","DN0BIEZHV2 N",20100830,20010101,"NORTH LIBERTY                 ",50,4,2,13609,52,103,0,0,100,1,20,1,15,0,1,1,1,1,25,55,1,1,20100830,15,0,0,0,"Single Victim","Single Offender","11-15",">50","Pop <25K","Stranger","Night"
"151",1,14,"IA0550000","5F19-12JBRVS",20100122,19920101,"KOSSUTH                       ",84,4,2,9885,55,109,0,16,100,0,13,400,14,0,1,1,1,1,24,46,1,1,NA,14,2,1,NA,"Single Victim","Single Offender","11-15","40-50","Pop <25K","Known","Afternoon"
"152",1,14,"IA0570100","3A1M1MQPFX I",20101219,19940901,"CEDAR RAPIDS                  ",20,4,2,129605,57,113,0,18,100,1,20,1,5,0,1,NA,1,1,5,29,1,1,NA,5,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 100-500K","Parent","Afternoon"
"153",1,14,"IA0640200","IB19-080BRVS",20100426,20030301,"STATE CENTER                  ",70,4,2,1348,64,127,0,15,100,1,25,1,14,0,1,1,1,1,14,18,1,1,20100426,14,2,1,0,"Single Victim","Single Offender","11-15","<20","Pop <25K","Known","Afternoon"
"154",1,14,"IA0700100","8I04SWBC72 N",20100409,19920101,"MUSCATINE                     ",50,4,2,22866,70,139,0,8,100,0,25,1,12,0,1,1,1,1,25,28,1,1,NA,12,0,0,NA,"Single Victim","Multiple Offenders","11-15","20-30","Pop <25K","Stranger","Morning"
"155",1,14,"IA0770300","2W1H0UFVU7BA",20100525,19910101,"DES MOINES                    ",20,4,2,202382,77,153,0,10,100,1,25,400,8,1,2,NA,1,1,NA,39,1,2,NA,8,1,0,NA,"Multiple Victims","Single Offender","6-10","30-40","Pop 100-500K",NA,"Morning"
"156",1,14,"IA0770300","2W1H0UHO920A",20101019,19910101,"DES MOINES                    ",20,4,2,202382,77,153,0,14,100,0,13,NA,9,0,1,NA,1,1,25,38,1,1,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop 100-500K","Stranger","Afternoon"
"157",1,14,"IA0770300","2W1H0UX2ZG8A",20101222,19910101,"DES MOINES                    ",20,4,2,202382,77,153,0,2,100,1,25,400,2,1,1,NA,1,1,15,32,1,2,NA,2,1,0,NA,"Single Victim","Multiple Offenders","0-5","30-40","Pop 100-500K","Known","Early"
"158",1,14,"IA0770600","8I0BRMB972 N",20100916,19920101,"WINDSOR HEIGHTS               ",60,4,2,4657,77,153,0,13,100,1,8,1,1,0,2,NA,1,1,14,28,1,2,20100927,1,0,0,1.6,"Single Victim","Single Offender","0-5","20-30","Pop <25K","Known","Afternoon"
"159",1,14,"IA0780000","PN06RVTVV- N",20100523,19920105,"POTTAWATTAMIE                 ",92,4,2,26904,78,155,0,10,100,1,20,1,2,0,1,1,1,1,5,20,1,1,NA,2,0,0,NA,"Single Victim","Multiple Offenders","0-5","<20","Pop 25-100K","Parent","Morning"
"160",1,14,"IA0780100","2W1H0U72S6K ",20100226,19920128,"COUNCIL BLUFFS                ",30,4,2,61181,78,155,0,15,100,1,13,1,14,1,1,1,1,1,25,21,0,NA,NA,14,0,0,NA,"Multiple Victims","Multiple Offenders","11-15","20-30","Pop 25-100K","Stranger","Afternoon"
"161",1,14,"IA0780100","2W1H0U72ZGBN",20100307,19920128,"COUNCIL BLUFFS                ",30,4,2,61181,78,155,0,20,100,1,13,400,14,1,1,1,2,1,25,49,1,1,NA,14,2,1,NA,"Single Victim","Multiple Offenders","11-15","40-50","Pop 25-100K","Stranger","Night"
"162",1,14,"IA0780100","2W1H0U73J72I",20100511,19920128,"COUNCIL BLUFFS                ",30,4,2,61181,78,155,0,14,100,1,22,200,7,0,1,1,1,1,25,37,1,1,NA,7,2,1,NA,"Single Victim","Single Offender","6-10","30-40","Pop 25-100K","Stranger","Afternoon"
"163",1,14,"IA0780100","2W1H0U73Z2T ",20100526,19920128,"COUNCIL BLUFFS                ",30,4,2,61181,78,155,0,15,100,1,10,NA,3,0,1,1,1,1,25,55,1,1,20100608,3,2,1,1.9,"Single Victim","Single Offender","0-5",">50","Pop 25-100K","Stranger","Afternoon"
"164",1,14,"IA0780100","2W1H0U7PUL2W",20100925,19920128,"COUNCIL BLUFFS                ",30,4,2,61181,78,155,0,8,100,1,20,1,7,1,2,1,1,1,5,40,1,2,NA,7,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop 25-100K","Parent","Morning"
"165",1,14,"IA0820200"," A4NF1ZL6X I",20100319,19920101,"DAVENPORT                     ",30,4,2,102628,82,163,0,11,100,0,10,400,15,0,1,1,1,1,25,61,1,1,20100319,15,1,0,0,"Single Victim","Single Offender","11-15",">50","Pop 100-500K","Stranger","Morning"
"166",1,14,"IA0820200","WK1Z4VZ9G0W5",20100611,19920101,"DAVENPORT                     ",30,4,2,102628,82,163,0,21,100,1,13,400,5,1,2,1,1,1,5,28,1,2,NA,5,1,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 100-500K","Parent","Night"
"167",1,14,"IA0850200","8I-BYF5 728N",20101022,19920101,"NEVADA                        ",60,4,2,6806,85,169,0,NA,100,1,20,1,11,0,1,0,1,1,25,42,1,NA,NA,11,0,0,NA,"Single Victim","Single Offender","11-15","40-50","Pop <25K","Stranger",NA
"168",1,14,"IA0970100","0A1H0-PO671A",20100620,19920102,"SIOUX CITY                    ",30,4,2,83494,97,193,0,18,100,0,20,400,8,0,1,1,1,1,NA,21,1,1,20100623,8,1,0,0.4,"Single Victim","Single Offender","6-10","20-30","Pop 25-100K",NA,"Afternoon"
"169",1,14,"IA0970100","0A1H0UK2U61A",20100203,19920102,"SIOUX CITY                    ",30,4,2,83494,97,193,0,10,100,0,22,1,13,0,2,1,1,1,NA,19,1,1,NA,14,0,0,NA,"Multiple Victims","Single Offender","11-15","<20","Pop 25-100K",NA,"Morning"
"170",1,11,"ID0010100","2W1H0U72ZN24",20100125,19920501,"BOISE                         ",20,8,4,205902,1,1,0,0,100,1,20,400,7,0,1,1,1,1,16,67,1,1,20100430,7,2,1,13.6,"Single Victim","Single Offender","6-10",">50","Pop 100-500K","Known","Night"
"171",1,11,"ID0010300","2W1H0U72JC2N",20100708,19920101,"MERIDIAN                      ",30,8,4,72688,1,1,0,12,100,1,20,1,11,1,1,0,1,1,12,68,1,1,NA,11,0,0,NA,"Single Victim","Multiple Offenders","11-15",">50","Pop 25-100K","Family","Morning"
"172",1,11,"ID0040100","082HQ0W29G R",20100915,19920801,"MONTPELIER                    ",60,8,4,2302,4,7,0,21,100,1,20,400,13,1,1,1,2,1,5,49,1,1,20100915,13,2,1,0,"Single Victim","Single Offender","11-15","40-50","Pop <25K","Parent","Night"
"173",1,11,"ID0100000","2W1H06P36D1A",20100426,19930101,"BONNEVILLE                    ",92,8,4,47445,10,19,1,8,100,1,20,1,1,0,1,1,1,1,7,43,0,1,NA,1,0,0,NA,"Single Victim","Single Offender","0-5","40-50","Pop 25-100K","Family","Morning"
"174",1,11,"ID0100000","2W1H0OOZJD1A",20100707,19930101,"BONNEVILLE                    ",92,8,4,47445,10,19,1,19,100,1,20,1,3,1,1,1,1,1,5,36,1,1,NA,3,0,0,NA,"Single Victim","Single Offender","0-5","30-40","Pop 25-100K","Parent","Night"
"175",1,11,"ID0100000","3A1M1-QPTX I",20100830,19930101,"BONNEVILLE                    ",92,8,4,47445,10,19,1,11,100,1,20,1,2,0,1,0,1,1,5,28,0,1,NA,2,0,0,NA,"Single Victim","Multiple Offenders","0-5","20-30","Pop 25-100K","Parent","Morning"
"176",1,11,"ID0100000","3A1M1V5OPX I",20100917,19930101,"BONNEVILLE                    ",92,8,4,47445,10,19,1,16,100,1,20,400,10,0,1,1,2,1,16,21,1,1,20101207,10,2,1,11.6,"Multiple Victims","Single Offender","6-10","20-30","Pop 25-100K","Known","Afternoon"
"177",1,11,"ID0100000","3A1M1V9GZX I",20100913,19930101,"BONNEVILLE                    ",92,8,4,47445,10,19,1,12,100,1,23,400,5,0,1,0,1,1,5,23,0,1,NA,5,1,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Parent","Morning"
"178",1,11,"ID0100200","2W1H04FUID1A",20100615,19921201,"IDAHO FALLS                   ",30,8,4,55524,10,19,1,18,100,1,20,400,2,0,1,1,1,2,NA,20,1,1,20100617,2,1,0,0.3,"Single Victim","Multiple Offenders","0-5","<20","Pop 25-100K",NA,"Afternoon"
"179",1,11,"ID0100200","2W1H04OO8D1A",20100617,19921201,"IDAHO FALLS                   ",30,8,4,55524,10,19,1,16,100,0,20,1,3,0,1,1,1,1,5,29,0,1,NA,3,0,0,NA,"Multiple Victims","Single Offender","0-5","20-30","Pop 25-100K","Parent","Afternoon"
"180",1,11,"ID0100200","2W1H0OOOSD1A",20100708,19921201,"IDAHO FALLS                   ",30,8,4,55524,10,19,1,18,100,0,20,1,15,0,1,1,1,1,14,38,1,1,NA,15,0,0,NA,"Single Victim","Single Offender","11-15","30-40","Pop 25-100K","Known","Afternoon"
"181",1,11,"ID0100200","3A1M14FCUX I",20101222,19921201,"IDAHO FALLS                   ",30,8,4,55524,10,19,1,11,100,1,20,1,3,0,1,1,1,1,5,23,0,1,NA,3,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Parent","Morning"
"182",1,11,"ID0140100","7X-TDAS6PU72",20101012,19920101,"CALDWELL                      ",40,8,4,45089,14,27,0,16,100,1,20,1,8,0,1,1,1,1,5,36,0,1,NA,8,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop 25-100K","Parent","Afternoon"
"183",1,11,"ID0140200","DN06IOQ9Q2 N",20100826,19931101,"NAMPA                         ",30,8,4,84179,14,27,0,20,100,1,20,400,9,0,1,1,1,1,7,62,1,1,NA,9,1,0,NA,"Multiple Victims","Multiple Offenders","6-10",">50","Pop 25-100K","Family","Night"
"184",1,11,"ID0200200","8I0BKB5H72 N",20100907,19920101,"MOUNTAIN HOME                 ",50,8,4,12301,20,39,0,11,100,1,20,400,13,0,1,1,1,2,25,60,1,1,NA,13,1,0,NA,"Single Victim","Single Offender","11-15",">50","Pop <25K","Stranger","Morning"
"185",1,11,"ID0200200","8I0BKCMV72 N",20100708,19920101,"MOUNTAIN HOME                 ",50,8,4,12301,20,39,0,17,100,1,20,400,10,1,1,1,1,2,25,40,1,1,NA,10,1,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop <25K","Stranger","Afternoon"
